Year,Month,Day,Month #,Day #,Raw Biogas Produced (m3),BioCNG Produced （m3),BioCNG Sold (m3),Vehicle use (m3),Liquid Fertilizer Produced (t),Solid fertilizer produced (t),Wastewater flow to WWTP (unit?),Solid residues (kg),Pig Manure (t),Cassava (t),Fish waste water (t),Kitchen food waste (t),Municipal fecal residue (t),Tea waste (t),Chicken litter (t),Bagasse feed (t),Alcohol waste (t),Chinese medicine waste (t),Energy grass (t),Banana fruit shafts (t),Lemon waste (t),Percolate (t),Other waste (t),50% NaOH/kg,FeCl2/kg,PAM/kg,Defoamer/kg,Project electricity use/kWh,Office space electricity use/kWh,Water/m3,Diesel/L,
2017,July,16,39,1173,20496,12467,7247,,0,0,239,8900,12.86,0,0,54.88,87.84,9.36,25.98,12.6,0,0,0,27.34,0,401,0,100,0,0,0,13948,95,65,96,
2017,July,17,39,1174,17882,10877,11018,,0,0,239,5900,24.22,0,0,44.32,88.6,7.56,21.82,6.75,0,0,0,14.5,0,401,0,50,0,0,0,12624,145,135,181,
2017,July,18,39,1175,21378,13224,11670,,0,171.98,210,11120,21.02,0,0,44.6,95.98,0,26.88,9.9,0,0,0,13.56,0,402,0,75,0,0,0,14493,242,129,168,
2017,July,19,39,1176,20517,12691,11252,,0,0,158,8540,13.2,0,0,43.1,96.24,0,34.4,8.1,0,0,0,16.3,0,407,0,75,0,0,0,13487,140,128,267,
2017,July,20,39,1177,17781,10632,10255,,0,75.88,291,8720,22.82,0,0,54.52,94.62,0,28.08,18,0,0,0,14,0,408,0,100,0,0,0,12403,148,96,221,
2017,July,21,39,1178,19180,11469,10483,,0,0,164,9860,45.32,0,0,44.04,95.74,0,19.88,12.6,0,0,0,5,0,408,0,75,0,0,0,12751,195,117,209,
2017,July,22,39,1179,21517,13088,14316,,0,72.98,205,6800,13.02,0,0,42.62,89.18,0,41.3,19.8,0,0,0,17,0,403,0,100,40,0,0,13955,92,104,140,
2017,July,23,39,1180,19710,11989,13229,,0,0,400,8520,7.5,0,0,53.5,90.76,0,33.58,24.9,0,0,0,25.6,0,405,0,100,0,0,0,13657,95,98,170,
2017,July,24,39,1181,21433,13258,7137,,0,0,321,6900,30.98,0,0,52.9,95.84,0,34.08,24.79,0,0,0,22.3,0,414,0,75,0,0,0,14641,170,106,0,
2017,July,25,39,1182,21744,13450,18918,,0,68.48,344,9860,29.02,0,0,39.86,100.74,0,26.44,13.5,0,0,0,21.5,0,449,0,100,0,0,0,14616,177,99,190,
2017,July,26,39,1183,19497,12060,13273,,0,213.82,200,8000,12.34,0,0,49.8,92.72,0,26.64,20.25,0,0,0,26.92,0,442,0,100,0,0,0,13130,187,116,326,
2017,July,27,39,1184,19761,11872,6647,,40.26,0,71,8880,9.26,0,0,41.28,65.86,0,26.52,27.45,0,0,0,19.98,0,444,0,75,0,0,0,13939,205,62,0,
2017,July,28,39,1185,18392,10998,10124,,0,0,298,6460,35.74,0,0,45.84,93.9,0,13.74,21.6,0,0,0,17,0,450,0,100,0,0,0,13110,197,99,324,
2017,July,29,39,1186,22450,13424,10788,,0,14.84,276,8880,5.66,0,0,55.18,92.46,0,34.1,11.7,0,0,0,16.8,0,442,0,75,0,0,0,14613,106,114,205,
2017,July,30,39,1187,18819,11641,16905,,80.44,0,238,6320,27.26,0,0,37.64,93.74,0,26.42,4.5,0,0,0,12.58,0,447,0,100,0,0,0,13889,114,107,416,
2017,July,31,39,1188,20163,12472,11611,,119.56,0,251,6280,23.02,0,0,48.7,100.06,0,31.06,7.45,0,0,0,9.34,0,452,0,100,0,0,0,14426,212,95,231,
2017,August,1,40,1189,20769,12847,13122,,0,0,106,9160,11.86,0,0,54.08,92.28,0,34.94,18.45,0,0,0,10.14,0,440,0,75,0,0,0,14390,271,71,225,
2017,August,2,40,1190,19414,12009,9395,,0,0,92,6020,24.24,0,0,56.24,101.08,0,6.36,4.5,0,0,0,0,0,420,0,75,0,0,0,13489,241,91,81,
2017,August,3,40,1191,19881,12503,13937,,0,0,134,7360,17.12,0,0,44.88,110.8,0,27.38,18.9,0,0,0,0,0,443,0,100,0,0,0,13477,241,107,90,
2017,August,4,40,1192,19262,11915,7343,,0,0,130,9060,11.8,0,0,49.76,109.42,11.68,13.2,9,0,0,0,37.09,0,429,0,75,0,0,0,13038,200,122,340,
2017,August,5,40,1193,18396,11379,10926,,0,0,78,6700,18.24,0,0,32.5,67.82,7.78,21.02,4.5,0,0,0,57.44,0,426,0,100,0,0,0,12554,110,99,171,
2017,August,6,40,1194,19286,11930,13837,,0,71.48,100,8860,10.68,0,0,60.44,99.72,11.96,33.34,7.2,0,0,0,0,0,428,0,150,0,0,0,13041,97,93,130,
2017,August,7,40,1195,19317,11949,10998,,0,0,128,26440,28.14,0,0,43.86,63.88,11.78,19.68,16.2,0,0,0,0,0,420,0,100,0,0,0,13323,225,107,79,
2017,August,8,40,1196,21580,13349,10668,,35.98,45.14,208,12820,17.5,0,0,56.96,72.96,0,19.36,4.5,0,0,0,4.2,0,412,0,125,0,0,0,14308,240,196,389,
2017,August,9,40,1197,19299,11938,10673,,34.96,0,236,7580,11.56,0,0,48.14,65.02,7.14,21.84,3.6,0,0,0,0,0,283,0,100,0,0,0,14202,276,186,164,
2017,August,10,40,1198,19255,12109,13880,,69.52,54.92,77,10020,5.54,0,0,36.36,62.7,0,33.32,16.2,0,0,0,0,0,227,0,100,0,0,0,13271,253,91,224,
2017,August,11,40,1199,18009,11140,13721,,69.44,0,81,8720,31.62,0,0,52.88,70.78,0,21.94,6.3,0,0,0,0,0,20,0,75,0,0,0,13031,267,45,259,
2017,August,12,40,1200,19625,11330,10302,,67.94,0,262,7740,28.82,0,0,57.76,105.38,0,13.16,21.6,0,0,0,0,0,216,0,100,0,0,0,13533,135,68,192,
2017,August,13,40,1201,16968,10496,6381,,85.28,0,317,8260,5.86,0,0,48.84,100.1,0,33.58,29.7,0,0,0,60,0,378,0,75,0,0,0,13218,189,86,210,
2017,August,14,40,1202,19644,12151,10789,,67.38,74.24,180,8280,25.48,0,0,43.78,156.76,0,25.52,5.4,0,0,0,27.49,0,360,0,100,0,0,0,14031,284,107,210,
2017,August,15,40,1203,18428,11589,6872,,0,92.02,326,7560,5.74,0,0,54.38,144.16,0,31.68,21.6,0,0,0,0,0,440,0,100,0,0,0,14424,263,127,223,
2017,August,16,40,1204,20863,12905,16733,,51.92,0,214,5780,31.46,0,0,54.3,145.16,0,17.88,4.5,0,0,0,0,0,409,0,75,0,0,0,15479,256,53,95,
2017,August,17,40,1205,19049,11783,14456,,50.92,81.98,134,5180,17.48,0,0,59.04,129.98,0,18.24,33.75,0,0,0,0,0,540,0,100,0,0,0,14799,240,98,292,
2017,August,18,40,1206,22360,13831,10374,,86.76,257.9,253,11040,16.74,0,0,46.42,149.16,0,13.82,71.55,0,0,0,0,0,538,0,100,0,0,0,16731,241,121,229,
2017,August,19,40,1207,21000,12990,10551,,70.46,0,121,9120,17.84,0,0,63.2,104,0,13.02,55,0,0,0,0,0,503,0,125,0,0,0,16075,107,121,120,
2017,August,20,40,1208,23204,14353,13992,,87.86,0,370,7560,19.8,0,0,51.66,147.96,0,41.1,39.15,0,0,0,0,0,483,0,150,0,0,0,16097,127,140,334,
2017,August,21,40,1209,23008,14232,13584,,69.72,59.68,236,7760,11.8,0,0,54.26,150.88,0,25.84,2.7,0,0,0,0,0,537,0,75,0,0,0,16476,270,64,235,
2017,August,22,40,1210,21128,13287,10927,,106.94,0,114,9900,36.52,0,0,48.7,101.4,0,18.66,1.34,0,0,0,0,0,420,0,125,0,0,0,15222,272,141,118,
2017,August,23,40,1211,22143,13697,14056,,65.28,26.14,171,5760,17.36,0,0,58.92,136.5,0,24.6,0,0,0,0,0,0,443,0,125,0,0,0,14241,154,31,129,
2017,August,24,40,1212,22440,13881,10870,,50.28,0,109,12060,18.56,0,0,49.02,102.64,0,24.94,0,0,0,0,0,0,427,0,75,0,0,0,14928,263,114,107,
2017,August,25,40,1213,20864,1312,17071,,68.38,0,134,10840,22.9,0,0,45.72,130.7,0,25.06,0,0,0,0,0,0,438,0,100,0,0,0,13841,242,148,236,
2017,August,26,40,1214,21857,13520,10042,,105.2,22.42,103,7440,13.7,0,0,55.34,104.56,0,28.4,0,0,0,0,0,0,236,0,300,0,0,0,13847,93,30,220,
2017,August,27,40,1215,20646,12771,13940,,66.94,0,150,9140,19.22,0,0,40.18,127.16,0,12.66,0,0,0,0,0,0,244,0,250,0,0,0,12933,110,128,161,
2017,August,28,40,1216,16126,9975,10453,,69.58,0,275,6980,33.78,0,0,52.92,180.76,0,19.28,0,0,0,0,0,0,280,0,237,0,0,0,12523,217,198,276,
2017,August,29,40,1217,15022,9292,13251,,67.16,35.12,319,7020,0,0,0,65.76,120.66,0,0,0,0,0,0,0,0,226,0,200,0,0,0,12776,241,180,129,
2017,August,30,40,1218,11722,7251,6913,,69.02,0,166,9920,0,0,0,60.12,136.68,0,0,0,0,0,0,0,0,220,0,175,0,0,0,11581,224,131,0,
2017,August,31,40,1219,17036,10889,7047,,107.1,0,0,24140,0,0,0,55.12,110.92,0,0,0,0,0,0,0,0,268,0,175,0,0,0,13310,277,68,92,
2017,September,1,41,1220,17093,11102,10134,,105.66,66.86,55,29660,34.54,0,0,30.36,132.94,0,24.28,0,0,0,0,0,0,285,0,100,0,0,0,14255,247,95,360,
2017,September,2,41,1221,18324,11335,10127,,66.2,0,155,41100,18.18,0,0,78.42,116.62,0,33.08,0,0,0,0,0,0,316,0,62.5,0,0,0,14706,133,95,162,
2017,September,3,41,1222,19015,11762,9353,,68.96,0,117,8880,16.06,0,0,28.02,151.58,0,39.72,0,0,0,0,0,0,325,0,125,0,0,0,14990,121,112,108,
2017,September,4,41,1223,14304,8848,12861,,67.02,67.8,124,7520,21.1,0,0,73.76,150.46,0,34.2,0,0,0,0,0,0,344,0,50,0,0,0,12902,265,153,252,
2017,September,5,41,1224,18793,11625,7614,,68.52,27.28,118,7900,11.32,0,0,53.88,53.88,12.32,33.18,0,0,0,0,0,0,364,0,100,0,0,0,13857,237,158,209,
2017,September,6,41,1225,10941,6768,6891,,0,30.36,33,7560,0.001,0,0,62.56,62.54,7.34,0,0,0,0,0,0,0,128,0,100,0,0,0,7893,52,38,0,
2017,September,7,41,1226,16703,10504,10433,,65.52,23.56,175,9380,12.4,0,0,62.02,96.5,3.86,0,0,0,0,0,0,0,468,0,100,0,0,0,12658,277,105,126,
2017,September,8,41,1227,16693,10326,6705,,68.66,63.68,168,9120,49.6,0,0,54.78,125.5,0,18.9,0,0,0,0,0,0,365,0,100,50,0,0,14276,257,92,317,
2017,September,9,41,1228,19403,12002,10291,,103.16,0,168,9600,33.3,0,0,61.72,120.18,9.86,30.92,0,0,0,0,0,0,385,0,100,0,0,0,15232,130,130,274,
2017,September,10,41,1229,20184,12485,10157,,89.16,0,187,8080,23.64,0,0,65.62,120.64,0,22.04,0,0,0,0,0,0,386,0,75,0,0,0,15394,122,94,61,
2017,September,11,41,1230,18727,11584,13364,,67.58,60.86,196,7260,12.92,0,0,51.38,112,0,27.18,0,0,0,0,0,0,383,0,100,0,0,0,14758,141,123,212,
2017,September,12,41,1231,18572,11871,13678,,65.04,58.22,199,8580,13.16,0,0,77.9,125.2,0,35.06,0,0,0,0,0,0,428,0,100,0,0,0,14687,175,92,95,
2017,September,13,41,1232,15515,9917,6819,,66.4,47.84,47,8800,5.56,0,0,75.24,117.62,0,37.96,0,0,0,0,0,0,350,0,125,0,0,0,13389,146,120,339,
2017,September,14,41,1233,18532,11914,10382,,,0,194,10640,18.32,0,0,70.56,118.58,0,32.56,0,0,0,0,0,0,397,0,125,0,0,0,14202,142,93,222,
2017,September,15,41,1234,21448,13788,10605,,0,56.94,209,9400,5.46,0,0,63.92,120.44,0,40.68,0,0,0,0,0,0,433,0,125,0,0,0,15667,150,214,189,
2017,September,16,41,1235,18084,11186,13227,,87.28,0,197,9260,25.38,0,0,78.44,120,0,19.48,0,0,0,0,0,0,378,0,100,0,0,0,14209,108,106,321,
2017,September,17,41,1236,19718,12197,13117,,105.2,0,198,8540,36,0,0,56.22,39.28,0,13.04,0,0,0,0,0,0,389,0,100,0,0,0,15370,102,129,68,
2017,September,18,41,1237,19283,12200,6858,,103.68,0,158,5420,13.12,0,0,65.16,149.86,0,39.88,0,0,0,0,20,0,421,0,250,50,0,0,15221,252,235,406,
2017,September,19,41,1238,16033,10248,10380,,125.36,83.92,167,9900,32.46,0,0,78.62,174,0,26.58,0,0,0,0,13.76,0,455,0,100,50,0,0,14119,129,293,202,
2017,September,20,41,1239,18643,11795,9735,,32.14,0,59,8780,11.5,0,0,71.76,196.64,0,25.76,0,0,0,0,0,0,387,0,100,50,0,0,13915,166,167,260,
2017,September,21,41,1240,16428,10670,7067,,76.38,0,188,8420,24.56,0,0,55.7,199.32,0,19.88,0,0,0,0,0,0,345,0,100,0,0,0,13869,250,124,207,
2017,September,22,41,1241,19115,12218,10018,,54.86,59.32,219,10140,30.48,0,0,75.1,192.44,0,19.5,0,0,0,0,5.08,0,388,0,25,0,0,0,14570,246,147,193,
2017,September,23,41,1242,17393,10938,13428,,138.44,83.96,247,8720,12.42,0,0,70.72,183.8,0,25.84,0,0,0,0,4.74,0,378,0,75,0,0,0,13687,103,162,275,
2017,September,24,41,1243,18919,11898,12889,,49.62,0,152,6464,17.82,0,0,64.5,169.78,0,26.38,0,0,0,0,4.34,0,388,0,75,0,0,0,13727,83,159,222,
2017,September,25,41,1244,16364,10460,13416,,0,28,233,8860,16.24,0,0,80.62,123.54,0,34.04,0,0,0,0,0,0,423,0,75,50,0,0,14222,218,120,215,
2017,September,26,41,1245,15687,10027,13453,,0,0,438,7800,25.9,0,6.44,69.32,173.68,10.92,5.94,0,0,0,0,9.2,0,438,0,75,0,0,0,14514,275,221,468,
2017,September,27,41,1246,15781,10087,3343,,75.14,19.78,437,16040,29.32,0,5.92,45.6,113.54,12.38,13.4,0,0,0,0,0,0,437,0,75,0,0,0,14931,192,108,108,
2017,September,28,41,1247,16773,10548,9738,,90.68,126.72,328,22400,3.92,0,0,100.58,132.76,0,38.08,0,0,0,0,0,6.26,387,0,75,0,0,0,14817,140,149,345,
2017,September,29,41,1248,20869,13123,16379,,77.44,17.54,361,7500,30.86,0,0,68.02,109.88,0,25.28,0,0,0,0,0,,389,0,75,0,0,0,16035,224,148,302,
2017,September,30,41,1249,15515,9917,10392,,0,10,301,13400,19.26,0,0,59.4,110.76,0,25.74,0,0,0,0,0,5.76,316,0,75,0,0,0,13805,214,136,306,
2017,October,1,42,1250,17605,11253,6675,458,49,0,208,7780,25.36,0,0,99.2,154.98,0,20.68,0,0,0,0,0,0,142,0,75,0,0,0,15639,92,144,258,
2017,October,2,42,1251,17516,10835,16825,436,65.22,0,223,7840,12.28,0,0,59.24,115.5,0,31.88,5.4,0,0,0,0,0,331,0,75,0,0,0,14642,92,131,189.7,
2017,October,3,42,1252,14682,9082,3409,334,38.28,0,215,9680,17.9,0,0,46.86,130.16,0,12.54,5.4,0,0,0,0,0,351,0,75,0,0,0,13816,107,140,71,
2017,October,4,42,1253,14765,9133,13929,261.3,117.3,8.96,225,6440,12,0,0,63.5,66.7,0,24.44,5.4,0,0,0,0,,485,0,75,0,0,0,14195,100,114,224,
2017,October,5,42,1254,16981,10678.78,6683,568.78,63.48,9.12,260,7480,6.88,0,0,61.6,117.14,0,12.98,5.4,0,0,0,0,,410,0,75,0,0,0,14178,121,135,90,
2017,October,6,42,1255,13722,8771,10553,332,47.74,0,227,3180,9.56,0,0,76.52,114.84,0,17.18,5.4,0,0,0,0,0,408,0,75,0,0,0,12720,85,82,287,
2017,October,7,42,1256,19999,12783,10274,505,32.22,0,220,15440,30.94,0,0,66.14,120.86,0,12.24,5.4,0,0,0,0,5.88,396,0,75,0,0,0,15496,89,34,130,
2017,October,8,42,1257,18336,11342,13439,424,0,0,268,8200,31.54,0,0,50.22,66.48,6.3,25.62,1.8,0,0,0,0,6.4,388,0,75,0,0,0,14943,106,216,285.04,
2017,October,9,42,1258,18092,11191,10446,462,38.12,0,302,7920,18.36,0,0,63.8,138.82,7.5,26.22,5.4,0,0,0,0,6.5,380,0,75,0,0,0,14667,97,121,104.57,
2017,October,10,42,1259,19284,12326,10086,485.58,75.88,0,242,9160,16.8,0,0,56.58,107.52,10.7,38.58,5.4,0,0,0,0,,379,0,75,0,0,0,15849,146,169,279,
2017,October,11,42,1260,18940,12106,10271,523.61,0,45.72,255,9820,30.58,0,0,103.38,132.58,7.6,25.25,5.4,0,0,0,0,6.38,376,0,75,0,0,0,15768,155,129,207.88,
2017,October,12,42,1261,17730,11333,13191,463,0,11,230,12480,31.92,0,0,65.1,146.42,6.78,33.7,0,0,0,0,2.4,0,272,0,75,0,0,0,15055,150,115,359.92,
2017,October,13,42,1262,15759,10073,10312,489,0,0,236,16540,18.86,0,0,60.94,119.52,0,19.66,0,0,0,0,3.86,5.7,305,0,75,0,0,0,13949,123,139,225,
2017,October,14,42,1263,16851,10076,9696,420,0,0,331,22940,18.28,0,0,75.22,140.78,0,32.74,0,0,0,0,3.92,3.94,341,0,75,0,0,0,14042,94,184,288.5,
2017,October,15,42,1264,8987,5374,11001,145,0,0,158,7940,27.16,0,0,46.24,102.74,0,33.52,0,0,0,0,0,0,119,0,50,0,0,0,10074,80,62,232.5,
2017,October,16,42,1265,12296,7733,0,618,0,0,225,8760,23.28,0,0,62.34,92.08,0,12.56,0,0,0,0,0,6.18,215,0,50,0,0,0,11868,95,67,173.95,
2017,October,17,42,1266,12280,7723,10037,462,0,29.02,207,9480,25.58,0,0,65.06,100.68,0,32.42,0,0,0,0,0,5.92,0,0,50,0,0,0,12264,83,178,225.46,
2017,October,18,42,1267,12642,8081,6863,431,0,11.74,201,14680,27.04,0,0,79.76,102.1,0,34.06,0,0,0,0,0,0,285,0,75,0,0,0,12576,101,95,188,
2017,October,19,42,1268,17361,11097,10175,433,0,26.12,238,15940,39.3,0,0,71.26,164.66,0,39.2,0,0,0,0,10.06,6.52,248,0,75,0,0,0,14561,119,116,274,
2017,October,20,42,1269,14861,8886,10159,391,0,28.56,350,15500,24.04,0,5.5,74.24,125.18,0,33.06,24.04,0,0,0,0,6.84,22,0,100,0,0,0,12845,93,90,232.8,
2017,October,21,42,1270,14844,9182,6971,428,108.06,315.76,314,31200,12.26,0,12.24,64.02,200.86,0,26.48,0,0,0,0,0,5.56,209,0,50,0,0,0,14440,67,126,56.05,
2017,October,22,42,1271,18302,11510,10766,429.68,0,0,315,6300,25.66,0,6.42,70.64,260.32,0,41.18,0,0,0,0,9.96,5.3,64.6,0,70,0,0,0,14587,75,123,329,
2017,October,23,42,1272,14561,9157,11402,451,115.54,61.5,353,16080,25.48,0,0,84.3,268.48,0,41.52,0,0,0,0,0,6.1,0,0,68,0,0,0,13837,87,123,431,
2017,October,24,42,1273,14193,9072,9461,531,0,15.9,320,8440,48.54,0,0,76.64,354.96,0,36.56,0,0,0,0,0,6.36,0,0,72,0,0,0,13329,96,132,172,
2017,October,25,42,1274,0,0,3680,0,39.16,33.46,313,30880,0,0,0,74.88,174.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6304,99,95,168.9,
2017,October,26,42,1275,0,0,0,0,0,49.16,208,53830,0,0,0,26.24,181.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5171,110,88,0,
2017,October,27,42,1276,0,0,0,0,0,17.62,382,20820,12.82,0,0,95.78,130.84,0,12.22,0,0,0,0,0,0,104,0,50,0,0,0,6055,118,128,199.42,
2017,October,28,42,1277,4757,3167,0,175,114.96,15.7,288,13500,29.96,0,7.2,80.16,284.04,0,18.14,0,0,0,0,0,6.72,160,0,150,0,0,0,10435,93,93,156,
2017,October,29,42,1278,13571,8395,3801,410,112.4,15.88,294,22140,45.22,0,0,75.2,418.65,0,20.64,0,0,0,0,0,7.36,204,0,68,0,0,0,12881,87,129,282.69,
2017,October,30,42,1279,14155,9048,9501,406,76.92,50.26,390,10000,0,0,0,85.12,280.56,0,49.56,0,0,0,0,0,0,240,0,75,0,0,0,13259,63,148,275,
2017,October,31,42,1280,14548,9299,9139,562,39.26,0,357,19820,11.04,0,0,76.04,351.9,11.46,13.44,0,0,0,0,0,7.26,300,0,62,0,0,0,13735,95,135,160,
2017,November,1,43,1281,12128,7252,8129,220,38.32,35.14,144,12320,19.94,0,0,73.32,140.08,0,18.8,4.5,0,0,0,0,0,180,0,65,0,0,0,11106,75,113,323.81,
2017,November,2,43,1282,12400,7339,9073,557,77.32,70.86,210,15620,18.3,0,0,60.86,150.74,7.92,36.4,4.5,0,0,0,0,6.2,200,0,68,0,0,0,12568,83,112,64.6,
2017,November,3,43,1283,14661,9370.69,4779,551,0,52.9,196,14820,34.86,0,0,65.94,117.22,0,20.7,4.5,0,0,0,0,0,251,0,60,0,0,0,14811,85,124,0,
2017,November,4,43,1284,19977,12769,14110,506.69,0,82.86,236,14880,18,0,0,93.68,221.26,0,33.62,0,0,0,0,0,5.8,272,0,63,0,0,0,14784,58,114,229.45,
2017,November,5,43,1285,17710,11320,9465,474,0,49.04,221,21440,12.12,0,0,70.76,287.92,0,41,0,0,0,0,0,0,260,0,62,0,0,0,13617,54,126,409.16,
2017,November,6,43,1286,18389,11754,9474,407,0,61.06,168,14300,44.66,0,6.72,91.28,123.12,0,18.84,0,0,0,0,0,6.34,288,0,63,0,0,0,14930,76,117,193.2,
2017,November,7,43,1287,18186,11062,9190,442,0,0,236,12760,18,0,0,64.38,100.5,0,27.72,10.35,0,0,0,0,4.56,102,0,62,0,0,0,14365,80,173,60.08,
2017,November,8,43,1288,15892,9503,14235,480,0,76.14,207,25580,11.84,0,6.14,50.42,97.86,0,26.62,10.35,0,0,0,0,0,50,0,50,0,0,0,13339,79,65,461,
2017,November,9,43,1289,12055,7581,4806,482.7,0,27.38,202,17280,38.52,0,0,85.04,91,0,13.58,7.65,0,0,0,0,5.62,98,0,25,0,0,0,12973,87,172,218,
2017,November,10,43,1290,13449,8458,8575,489,39.12,65.74,220,16680,39.12,0,0,83.92,124.66,0,26.82,10.35,0,0,0,0,0,123,0,0,0,0,0,12984,79,143,189.5,
2017,November,11,43,1291,13991,8943,8476,397,0,0,120,10300,29.82,0,0,72.14,139.4,0,33.38,10.35,0,0,0,0,6.78,83,0,50,0,0,0,12754,69,187,104,
2017,November,12,43,1292,15670,10016,9571,447,0,0,198,24000,31.4,0,5.86,80.6,116.86,0,27.62,0,0,0,0,0,0,100,0,25,0,0,0,13526,81,134,322.68,
2017,November,13,43,1293,16781,10034,9935,365,38.4,33.8,249,44000,25.54,0,0,68.28,121.88,0,28.46,0,0,0,0,0,0,160,0,50,0,0,0,13679,90,192,314,
2017,November,14,43,1294,14302,8552,9365,392,0,34.32,207,33320,22.46,0,6.44,48.94,100.36,0,39.28,0,0,0,0,0,0,204,0,50,0,0,0,14130,101,154,288.33,
2017,November,15,43,1295,18552,11667,10186,723,0,36,201,17140,23.8,0,0,104.54,128.34,0,45.44,0,0,0,0,0,0,260,0,37,0,0,0,14533,87,121,267.57,
2017,November,16,43,1296,8356,5255,4853,269,0,2.72,52,18980,18.3,0,0,69.88,72.1,0,6.54,0,0,0,0,0,6.66,151,0,13,0,0,0,7071,18,84,311.48,
2017,November,17,43,1297,15222,9730,14366,546,0,43.9,226,16480,24.56,0,4.56,83.96,99.1,0,50.96,0,0,0,0,0,4.06,306,0,37,0,0,0,13985,101,127,124,
2017,November,18,43,1298,17143,10958,8342,491,114.12,0,218,28040,41.14,0,10.84,96.3,95.58,0,32.76,0,0,0,0,0,5.22,0,0,37,0,0,0,13459,82,83,345,
2017,November,19,43,1299,19345,11966,17483,408,76.84,0,177,37301,26.92,0,0,60.86,116.64,0,36.96,0,0,0,0,0,6.2,0,0,35,0,0,0,14289,61,153,225,
2017,November,20,43,1300,19299,11938,9726,575,37.72,53.6,181,17600,24.2,0,3.76,58.08,134.6,0,48.66,0,0,0,0,0,5.12,,0,35,0,0,0,14499,71,112,197,
2017,November,21,43,1301,17272,10862,13383,482,0,0,190,15660,25.76,0,0,86.72,213.6,0,37.48,0,0,0,0,0,0,0,0,35,0,0,0,13570,85,98,260.96,
2017,November,22,43,1302,20468,12872,9073,512,0,59.68,221,18160,32.62,0,0,96.2,169.52,0,30.9,0,0,0,0,0,6.36,0,0,30,0,0,0,15202,83,116,208,
2017,November,23,43,1303,20573,13150,9708,456,0,0,129,22660,32.82,0,0,74.34,173.92,0,31.9,0,0,0,0,0,0,0,0,25,0,0,0,14207,82,160,177,
2017,November,24,43,1304,19952,12753,13165,532,0,22.18,157,22800,38.86,0,7.26,73.7,166.76,0,34.5,0,0,0,0,0,6.4,0,0,35,0,0,0,14297,80,50,424,
2017,November,25,43,1305,18656,11540,16798,455,0,0,160,16720,19.76,0,0,73.98,99.86,0,40.8,0,0,0,0,0,5.68,,0,25,0,0,0,14354,57,132,208,
2017,November,26,43,1306,20258,12531,8512,342,76.44,31.8,201,21220,27.26,0,0,64.84,102.84,0,39.04,0,0,0,0,0,0,,0,35,0,0,0,14803,60,74,300,
2017,November,27,43,1307,21170,13095,14166,495,37.76,36.92,165,10940,25.64,0,0,94.98,106.24,0,31.94,0,0,0,0,0,0,0,0,35,0,0,0,14897,76,87,118,
2017,November,28,43,1308,22799,13868,12783,459,0,0,198,25160,24.58,0,5.42,68.56,125.34,0,45.5,0,0,0,0,0,6.32,0,0,35,0,0,0,15548,80,170,273.69,
2017,November,29,43,1309,19908,12725,9960,426,0,135.06,153,26180,38.78,0,5.18,105.14,104.52,0,32.4,0,0,0,0,0,6.28,0,0,35,0,0,0,15197,79,108,454,
2017,November,30,43,1310,21009,13429,14354,492,0,0,199,25780,37.52,0,0,90.98,108.86,0,53.12,0,0,0,0,0,6.68,541,0,35,0,0,0,15431,75,124,215,
2017,December,1,44,1311,19914,12318,14043,518,0,34.5,183,25020,24.34,0,0,54.2,111.74,0,26.02,0,0,0,0,0,5.22,421,0,35,0,0,0,14590,75,118,232,
2017,December,2,44,1312,18874,11675,10004,502,0,0,158,55200,42.12,0,0,76.18,120.76,0,40.92,15,0,0,0,0,5.02,428,0,35,0,0,0,14729,59,93,393,
2017,December,3,44,1313,21643,13388,12458,422,0,41.96,160,21680,29.22,0,5,66.36,104.54,6.74,54.32,0,0,0,0,0,0,417,0,35,0,0,0,15181,61,113,215.7,
2017,December,4,44,1314,21278,13162,13970,517,0,61.36,177,16400,25.88,0,0,103.64,69.76,0,38.24,0,0,0,0,0,5.38,396,0,45,0,0,0,15000,74,119,146.54,
2017,December,5,44,1315,18248,11664,12871,474,0,4.48,171,18880,43.16,0,0,83.24,111.18,0,24.86,0,0,0,0,0,6.34,363,0,30,0,0,0,14093,72,125,238.9,
2017,December,6,44,1316,17840,11403,8309,459,0,15.54,156,26460,30.36,0,0,105.28,108.34,0,54.74,0,0,0,0,0,5.72,327,0,75,0,0,0,13977,80,129,364,
2017,December,7,44,1317,21141,13295,13712,482,38.44,14.04,157,15220,31.16,0,0,69.78,88.86,0,33.4,5.4,0,0,0,0,6.76,4.1,0,75,0,0,0,15374,75,110,374.91,
2017,December,8,44,1318,19657,12362,12932,565,29.02,0,159,19340,35.36,0,0,63.08,111.4,0,27.6,10.8,0,0,0,0,0,378,0,75,0,0,0,14771,73,104,500.81,
2017,December,9,44,1319,22195,13958,14246,460,0,0,62,22600,20.18,0,0,96.58,100.66,0,40.08,4.5,0,0,0,0,11.52,203,0,75,0,0,0,14734,62,88,299.94,
2017,December,10,44,1320,19714,12398,9189,411,0,55.4,18,20400,12.72,0,0,67.62,111.84,0,38.22,4.5,0,0,0,0,0,167,0,75,0,0,0,14834,67,90,102,
