Year,Month,Day,Month #,Day #,Week#,Kitchen waste (t),Fruit and vegetable waste (t),Bread Paste (t),Waste oil (t),Total Waste (t),Daily landfilled amount (t),Diesel waste water (m³),Flour and waste oil (m³),Kitchen waste paste (m³),Daily water consumption (m³),Daily electricity consumption (kWh),Insect medium with pulp (m³),#1 acidification hydrolysis tank feed (m³),#1 acidification hydrolysis tank discharge (m³),#2 acidification hydrolysis tank feed (m³),#2 acidification hydrolysis tank discharge (m³),#1 Anaerobic tank slurry feed (m³),#1 Anaerobic tank biogas cumulative production (m³),#1 anaerobic tank biogas daily output (m³),#2 Anaerobic tank slurry feed (m³),#2 anaerobic tank biogas cumulative production (m³),#2 anaerobic tank biogas daily output (m³),Daily water consumption (m³)2,Daily electricity consumption (kWh)2,Boiler cumulative gas consumption (m³),Boiler daily gas consumption (m³),Total Biogas Production,Torch burning time (min),Amount of flocculant (kg),Water treatment amount (m³),Digestate production (t) ,Daily electricity consumption (kWh)3,Water treatment capacity (m³)2,Emissions (m³),Dissolved Oxygen in Oxygen Pool (mg/L),#1 Contact Oxidation Cell Dissolved Oxygen (mg/L),#2 Contact Oxidation Cell Dissolved Oxygen (mg/L),#3 Contact Oxidation Cell Dissolved Oxygen (mg/L),Daily electricity consumption (kWh)4,Circulating liquid PH value,Maximum tower temperature (℃),Minimum tower temperature (℃),Air intake H2S content (PPM),Exhaust H2S content (PPM),Daily water consumption (m³)3,TotalElecCons,TotalWaterCons
2017,February,10,15,438,63,144.28,49.36,0,10.04,193.64,38.66,44,0,145,14,2490,244,0,240,0,0,120,1343006,3741,120,1642397,4244,7,1460,392008,815,7985,1090,33,272,0.00,500,278,185,0.15,0.64,0.54,0.68,640,1.71,30.3,28.6,1500,0,0,5090,21
2017,February,11,15,439,63,98.96,32.86,0,9.79,131.82,36.01,0,0,101,19,1640,196,0,220,0,0,110,1347050,4044,110,1646549,4152,4,1250,392930,922,8196,1008,14,273,0.00,550,270,87,0.16,0.34,0.36,0.38,560,1.71,31.2,28.6,1500,0,1,4000,23
2017,February,12,15,440,63,86.92,32.11,0,11.71,119.03,0,44,0,89,0,0,0,0,120,0,0,60,1349597,2547,60,1649272,2723,7,1490,393567,637,5270,460,10,144,0.00,540,173,164,0.21,0.47,0.31,0.37,480,1.71,33.2,29.1,1500,0,0,2510,7
2017,February,13,15,441,63,158.93,33.02,0,9.1,191.95,41.92,0,0,160,10,2990,273,0,280,0,0,140,1352865,3268,140,1652837,3365,16,1010,394337,770,6633,900,34,236,43.64,500,248,57,0.26,0.38,0.48,0.36,560,2.05,31.6,29.2,1500,0,13,5060,26
2017,February,14,15,442,63,165.3,42.28,0,12.79,207.58,47.82,0,0,166,7,2300,203,0,170,0,0,150,1357376,4511,20,1655794,2957,5,1250,395137,800,7468,921,36,311,0.00,710,324,176,0.31,0.36,0.38,0.32,560,1.97,35.2,29.2,1500,0,0,4820,12
2017,February,15,15,443,63,165.17,49.64,0,9.36,214.81,32.3,0,33,166,23,2330,229,0,170,0,0,170,1362665,5289,0,1656862,1068,5,1060,395779,637,6357,711,15,96,0.00,360,291,93,0.25,0.36,0.35,0.39,640,1.97,35.9,30.4,1500,0,2,4390,28
2017,February,16,15,444,64,158.85,31.19,0,12.17,190.04,35.91,0,0,159,13,2010,255,0,180,0,0,140,1367604,4939,40,1658276,1414,5,1010,396574,820,6353,889,15,188,0.00,360,130,51,0.2,0.35,0.41,0.36,480,1.97,35.3,30.1,1500,0,1,3860,18
2017,February,17,15,445,64,187.27,34.05,0,13.09,221.32,31.48,43,0,187,4,1810,218,0,210,0,0,90,1372736,5132,120,1662736,4460,1,1170,397129,530,9592,1148,26,235,0.00,730,219,90,0.19,0.31,0.41,0.45,480,1.94,35.6,29.8,1500,0,0,4190,5
2017,February,18,15,446,64,119.29,40.91,0,14.76,160.2,13.07,22,100,121,2,2240,274,0,140,0,0,70,1376802,4066,70,1667464,4728,10,1300,397883,759,8794,816,38,246,52.01,710,168,60,0.18,0.28,0.5,0.48,560,1.93,35.5,29.2,1900,0,1,4810,12
2017,February,19,15,447,64,104.52,42.57,0,18.4,147.09,31.3,0,0,107,0,720,0,0,160,0,0,80,1381420,4618,80,1671543,4079,5,1380,398508,625,8697,878,35,192,0.00,650,354,157,0.17,0.33,0.38,0.35,560,1.93,35.6,29.3,1900,0,1,3310,5
2017,February,20,15,448,64,187.43,50.37,0,13.77,237.8,31.86,0,0,187,16,3120,349,0,220,0,0,145,1385277,3857,75,1675238,3695,1,1140,399162,654,7552,830,23,186,0.00,600,111,33,0.13,0.15,0.38,0.43,1040,1.94,36.4,29.6,1900,0,0,5900,17
2017,February,21,15,449,64,198.81,40.39,0,13.15,239.2,35.44,22,0,198,11,2400,304,0,210,0,0,15,1388623,3346,195,1679780,4542,4,1170,399945,783,7888,852,27,187,42.23,550,205,90,0.12,0.21,0.36,0.41,640,1.91,33.5,29.4,1900,0,0,4760,15
2017,February,22,15,450,64,182.13,42.1,0,13.44,224.23,29.69,44,70,182,18,2320,349,0,180,0,0,0,1390120,1497,180,1686416,6636,5,1220,400648,703,8133,838,28,298,0.00,920,254,124,0.1,0.21,0.33,0.35,640,1.91,33.4,29.7,1500,0,0,5100,23
2017,February,23,15,451,65,169.36,53.24,0,12.33,222.6,8.76,0,44,170,15,2560,253,0,170,0,0,0,1390725,605,170,1693112,6696,2,1410,401346,698,7301,1007,27,221,48.70,710,290,102,0.13,0.14,0.35,0.36,560,1.89,31.9,29.3,1500,0,0,5240,17
2017,February,24,15,452,65,160.21,42.68,0,12.69,202.89,30.73,0,0,161,10,2160,281,0,200,0,0,0,1391260,535,200,1700103,6991,4,1350,402119,773,7526,1050,25,266,0.00,870,264,113,0.14,0.14,0.32,0.42,560,1.86,30.3,29.3,1500,0,1,4940,14
2017,February,25,15,453,65,120.81,41.32,0,13.73,162.13,26.14,0,22,122,8,2080,265,0,210,0,0,0,1391652,392,210,1707047,6944,2,1300,402810,691,7336,1131,27,260,18.35,710,254,62,0.12,0.14,0.33,0.42,640,1.84,30.3,29.2,1500,0,0,4730,10
2017,February,26,15,454,65,94.81,43.85,0,13,138.66,27.86,0,22,97,7,1760,137,0,230,0,0,0,1391893,241,230,1713785,6738,21,1380,403776,966,6979,963,36,176,0.00,630,181,60,0.1,0.11,0.45,0.61,560,1.82,32.3,29.1,1500,0,0,4330,28
2017,February,27,15,455,65,157.44,49.06,0,10.71,206.5,30.11,44,60,158,5,2800,333,0,220,0,0,0,1391893,240,220,1720171,6386,0,1300,404640,864,6626,866,49,316,51.90,900,246,63,0.14,0.18,0.47,0.53,560,1.82,33.5,29.4,1000,18,0,5560,5
2017,February,28,15,456,65,202.08,43.67,0,11.46,245.75,42.48,22,22,202,13,2560,296,0,230,0,0,0,1392129,236,230,1726928,6757,10,1380,405535,839,6993,842,37,272,15.86,790,246,123,0.16,0.3,0.48,0.67,640,1.83,34,28.6,1000,31,1,5370,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
